date,period,side,net_vol,big_count,total_count,time,hit,max_win_pct,hrs_to_hit,es_start,es_target,eval_status,hrs_to_max,is_extreme_chase,extreme_price,vol_bucket
2026-01-05,RTH,Sell,294,0,1,12:59:06.451000,0.0,0.20876826722338201,,6945.5,6931.0,0,11.014874722222222,False,6911.5,<500
2026-01-05,RTH,Sell,1325,1,1,12:59:42.018000,0.0,0.17283594987757453,,6943.0,6931.0,0,11.004995000000001,False,6911.5,1000-2000
2026-01-05,RTH,Sell,398,0,1,12:59:06.462000,0.0,0.20517619956085092,,6945.25,6931.0,0,11.014871666666666,False,6911.5,<500
2026-01-05,RTH,Sell,287,0,1,12:59:57.008000,0.0,0.19439844481244148,,6944.5,6931.0,0,11.000831111111111,False,6911.5,<500
2026-01-05,RTH,Sell,603,1,1,12:59:54.008000,0.0,0.18721198156682026,,6944.0,6931.0,0,11.001664444444444,False,6911.5,500-1000
2026-01-06,AH,Sell,1000,1,1,13:59:57.653000,1.0,0.7619660871431638,32.00065194444444,6988.5,6935.25,0,32.00065194444444,False,6938.25,500-1000
2026-01-06,FirstHour,Buy,1500,2,2,06:44:14.467000,1.0,0.9712230215827338,25.262648055555555,6950.0,7017.5,0,77.26264805555556,False,6970.0,1000-2000
2026-01-06,PM,Buy,1758,0,5,01:54:16.939000,1.0,1.0803024846957148,28.095294722222224,6942.5,7017.5,0,82.09529472222222,False,6958.75,1000-2000
2026-01-06,RTH,Buy,290,0,1,10:43:15.345000,0.0,0.5300479908316024,,6980.5,7017.5,0,73.27907083333334,True,6985.0,<500
2026-01-06,RTH,Sell,500,1,1,12:59:55.898000,0.0,0.7406612279948476,,6987.0,6935.25,0,33.00113944444445,False,6935.75,<500
2026-01-06,RTH,Sell,500,1,1,12:59:55.899000,0.0,0.7406612279948476,,6987.0,6935.25,0,33.00113916666667,False,6935.75,<500
2026-01-06,RTH,Sell,307,0,1,12:59:46.008000,1.0,0.7655160078697907,33.003886666666666,6988.75,6935.25,0,33.003886666666666,False,6935.75,<500
2026-01-06,RTH,Buy,1000,1,1,08:57:27.027000,1.0,0.8261494252873564,73.0424925,6960.0,7017.5,0,75.0424925,False,6977.25,500-1000
2026-01-08,AH,Buy,376,0,1,00:35:02.400000,1.0,0.9846551910015452,32.416000000000004,6956.75,7025.25,0,107.416,False,6969.5,<500
2026-01-08,AH,Sell,372,0,1,13:41:17.035000,0.0,0.3512796616244892,,6974.5,6950.0,0,82.31193472222223,False,6940.0,<500
2026-01-08,AH,Sell,960,1,1,13:44:05.307000,0.0,0.3869858105202809,,6977.0,6950.0,0,82.26519250000001,False,6940.0,500-1000
2026-01-08,AH,Sell,990,1,1,13:55:08.847000,0.0,0.32984368277642334,,6973.0,6950.0,0,82.08087583333334,False,6940.0,500-1000
2026-01-08,PM,Buy,325,0,1,02:38:24.557000,1.0,1.0972801841991655,29.359845277777776,6949.0,7025.25,0,105.35984527777778,False,6969.5,<500
2026-01-08,RTH,Sell,481,0,1,09:12:54.287000,0.0,0.15445402298850575,,6960.0,6949.25,0,1.7849202777777777,False,6935.25,<500
2026-01-08,RTH,Buy,859,1,1,10:30:42.811000,1.0,0.9447517781449817,23.488108055555553,6959.5,7025.25,0,97.48810805555556,False,6972.5,500-1000
2026-01-08,RTH,Buy,950,1,1,12:23:07.376000,1.0,0.9810263044415697,20.614617777777777,6957.0,7025.25,0,95.61461777777778,False,6972.5,500-1000
2026-01-09,FirstHour,Buy,1974,2,2,07:09:06.183000,1.0,1.0955459770114944,2.8482825,6960.0,7036.25,0,93.8482825,False,6999.75,1000-2000
2026-01-11,AH,Sell,478,0,1,19:47:46.026000,0.0,0.6315260683914027,,6967.25,6923.25,0,60.20388166666666,True,6964.5,<500
2026-01-11,AH,Sell,297,0,1,19:48:01.075000,0.0,0.5994256999282125,,6965.0,6923.25,0,60.19970138888888,True,6964.5,<500
2026-01-12,AH,Sell,300,0,1,00:18:56.593000,0.0,0.5458789728856168,,6961.25,6923.25,0,55.68427972222222,False,6950.0,<500
2026-01-12,AH,Sell,400,0,1,00:43:32.417000,0.0,0.38489208633093525,,6950.0,6923.25,0,55.274328611111116,True,6950.0,<500
2026-01-12,AH,Sell,1574,1,1,13:20:50.197000,1.0,1.3079116179615111,40.65272305555556,7015.0,6923.25,0,42.65272305555556,False,6955.5,1000-2000
2026-01-12,AH,Sell,427,0,1,13:53:45.597000,1.0,1.2445617288353183,40.10400083333333,7010.5,6923.25,0,42.10400083333333,False,6955.5,<500
2026-01-12,PM,Sell,1050,1,2,01:24:55.220000,0.0,0.4278728606356968,,6953.0,6923.25,0,54.58466111111111,True,6950.0,1000-2000
2026-01-13,RTH,Buy,500,1,1,09:47:50.761000,0.0,0.23210969861448363,,7001.0,7017.25,0,47.20256638888889,False,7036.25,<500
2026-01-13,RTH,Sell,292,0,1,09:56:08.583000,1.0,1.0045041824551368,21.0642825,6993.5,6923.25,0,22.0642825,True,6983.5,<500
2026-01-14,PM,Buy,288,0,1,06:18:24.324000,0.0,0.6093408365891251,,6974.75,7017.25,0,26.693243333333335,False,7000.0,<500
2026-01-14,RTH,Sell,342,0,1,12:59:20.018000,0.0,0.7215162610381219,,6964.5,6914.25,0,103.01110611111112,False,6923.25,<500
2026-01-15,AH,Sell,400,0,1,13:12:54.058000,1.0,2.3020191894601174,78.78498388888889,6983.0,6822.25,0,118.78498388888889,True,6974.75,<500
2026-01-15,RTH,Sell,489,0,1,09:58:20.619000,1.0,2.608850820842256,82.02760583333333,7005.0,6822.25,0,122.02760583333333,False,6961.25,<500
2026-01-15,RTH,Buy,896,1,1,12:55:13.777000,0.0,0.3868194842406877,,6980.0,7007.0,0,11.079506388888888,False,7017.25,500-1000
2026-01-16,FirstHour,Sell,489,0,1,07:22:49.931000,1.0,2.3570712136409226,60.61946361111111,6979.0,6814.5,0,116.61946361111112,False,6960.5,<500
2026-01-20,AH,Sell,801,1,1,15:52:27.809000,0.0,0.2269399707174231,,6830.0,6814.5,0,12.125608611111112,True,6822.25,500-1000
2026-01-20,PM,Sell,500,1,1,01:05:42.652000,0.0,0.648782621373378,,6859.0,6814.5,0,26.904818888888887,False,6846.75,<500
2026-01-20,RTH,Sell,800,1,1,10:33:39.838000,0.0,0.5908096280087528,,6855.0,6814.5,0,17.438933888888887,False,6836.5,500-1000
2026-01-20,RTH,Sell,800,1,1,10:50:04.020000,0.0,0.41648399824638316,,6843.0,6814.5,0,17.16555,True,6836.5,500-1000
2026-01-20,RTH,Sell,800,1,1,12:14:57.511000,0.0,0.18309652848981983,,6827.0,6814.5,0,15.750691388888889,True,6822.25,500-1000
2026-01-20,RTH,Sell,900,1,1,12:35:05.933000,0.0,0.21232977009811102,,6829.0,6814.5,0,15.415018611111112,True,6822.25,500-1000
2026-01-20,RTH,Sell,582,1,1,12:39:02.956000,0.0,0.16847348373864635,,6826.0,6814.5,0,15.34917888888889,True,6822.25,500-1000
2026-01-21,PM,Sell,2009,1,4,05:36:51.739000,0.0,0.0036678403755868545,,6816.0,6815.75,0,0.0,True,6814.5,>2000
2026-01-21,RTH,Buy,700,1,1,07:35:57.427000,1.0,1.014639802869981,16.400714722222222,6899.0,6969.0,0,26.400714722222222,True,6908.75,500-1000
2026-01-21,RTH,Buy,800,1,1,07:45:08.750000,1.0,0.9414831981460023,17.247569444444444,6904.0,6969.0,0,26.247569444444444,True,6908.75,500-1000
2026-01-21,RTH,Buy,300,0,1,11:42:29.372000,0.0,0.5918013856812933,,6928.0,6969.0,0,22.29184111111111,False,6945.0,<500
2026-01-21,RTH,Buy,500,1,1,11:46:47.243000,0.0,0.47215714543160936,,6936.25,6969.0,0,22.220210277777777,True,6945.0,<500
2026-01-21,RTH,Buy,500,1,1,11:50:05.538000,0.0,0.38893690579083834,,6942.0,6969.0,0,22.16512833333333,True,6945.0,<500
2026-01-21,RTH,Sell,411,0,1,11:51:33.779000,1.0,1.1036174126302882,0.0,6931.75,6855.25,0,0.0,False,6814.5,<500
2026-01-21,RTH,Sell,500,1,1,12:05:59.735000,0.0,0.5948303832149681,,6934.75,6893.5,0,98.90007361111111,False,6814.5,<500
2026-01-21,RTH,Buy,310,0,1,12:30:39.477000,1.0,0.8684324793747287,17.489034166666666,6909.0,6969.0,0,21.489034166666666,False,6945.25,<500
2026-01-23,RTH,Sell,297,0,1,09:46:32.902000,0.0,0.6843394323584497,,6941.0,6893.5,0,53.22419388888889,False,6924.75,<500
2026-01-28,PM,Buy,396,0,1,06:29:57.343000,0.0,0.12103951584193663,,7022.5,7031.0,0,0.0,False,7043.0,<500
2026-01-29,AH,Sell,392,0,1,18:20:40.954000,1.0,1.2160023024895668,72.65529055555555,6949.0,6864.5,0,75.65529055555555,False,6898.25,<500
2026-01-29,RTH,Sell,340,0,1,08:04:54.711000,0.0,0.5433207765864967,,6902.0,6864.5,0,85.91813583333332,True,6898.25,<500
2026-01-29,RTH,Sell,423,0,1,10:38:34.353000,1.0,1.421698858332735,79.35712416666667,6963.5,6864.5,0,83.35712416666667,False,6898.25,<500
2026-01-29,RTH,Buy,495,0,1,11:31:01.788000,1.0,0.8436849285560423,93.48283666666667,6963.5,7022.25,0,99.48283666666667,False,7029.5,<500
2026-01-30,FirstHour,Buy,1400,1,2,07:11:37.069000,0.0,0.6048675733715104,,6985.0,7027.25,0,88.80636972222221,True,6991.25,1000-2000
2026-01-30,RTH,Sell,319,0,1,07:30:06.264000,1.0,1.3650405919965514,58.49826,6959.5,6864.5,0,62.49826,False,6917.5,<500
2026-01-30,RTH,Buy,300,0,1,09:05:39.555000,1.0,1.2170969716610853,69.90567916666667,6942.75,7027.25,0,86.90567916666667,False,6991.25,<500
2026-01-30,RTH,Buy,377,0,1,10:30:34.668000,1.0,1.2936936936936938,68.49037,6937.5,7027.25,0,85.49037,False,6991.25,<500
2026-01-30,RTH,Buy,500,1,1,11:19:06.760000,1.0,0.8684106649441992,75.68145555555556,6966.75,7027.25,0,84.68145555555556,False,6991.25,<500
2026-01-30,RTH,Sell,400,0,1,11:22:16.938000,1.0,1.5136298421807748,53.62862833333333,6970.0,6864.5,0,58.62862833333333,False,6917.5,<500
2026-01-30,RTH,Sell,800,1,1,11:29:47.900000,1.0,1.4287765651924182,54.50336111111111,6964.0,6864.5,0,58.50336111111111,False,6917.5,500-1000
2026-01-30,RTH,Sell,308,0,1,12:22:02.010000,1.0,1.1163929703255546,54.632774999999995,6942.0,6864.5,0,57.632774999999995,False,6917.5,<500
2026-02-03,RTH,Sell,576,1,1,07:41:51.433000,1.0,3.023556449296179,2.3023797222222218,6962.0,6751.5,0,56.30237972222223,True,6954.25,500-1000
2026-02-03,RTH,Sell,600,1,1,07:45:16.796000,1.0,2.9399079930994825,2.2453344444444445,6956.0,6751.5,0,56.245334444444445,True,6954.25,500-1000
2026-02-03,RTH,Sell,291,0,1,10:13:53.500000,1.0,2.329113924050633,41.76847222222222,6912.5,6751.5,0,53.76847222222222,False,6894.0,<500
2026-02-04,AH,Buy,300,0,1,18:35:31.109000,1.0,0.8527243821361469,92.40802527777778,6919.0,6978.0,0,92.40802527777778,False,6955.0,<500
2026-02-04,RTH,Buy,312,0,1,09:27:07.978000,1.0,1.4059945504087192,3.547783888888889,6881.25,6978.0,0,101.54778388888889,False,6965.75,<500
2026-02-05,AH,Sell,474,0,1,13:19:52,1.0,0.7570189622225488,2.668888888888889,6803.0,6751.5,0,2.668888888888889,False,6785.0,<500
2026-02-05,AH,Sell,392,0,1,19:39:35.643000,0.0,0.24269167126309985,,6798.75,6782.25,0,0.3400991666666667,False,6751.5,<500
2026-02-05,PM,Buy,290,0,1,05:14:37.345000,1.0,1.8995633187772927,26.756293055555556,6870.0,7000.5,0,101.75629305555556,False,6932.75,<500
2026-02-06,FirstHour,Sell,528,1,1,06:55:43.345000,0.0,0.6057748113755078,,6892.0,6850.25,0,0.0,False,6782.25,500-1000
2026-02-06,RTH,Buy,600,1,1,08:05:00.024000,1.0,1.3671875,3.9166600000000003,6912.0,7006.5,0,94.91666000000001,False,6922.25,500-1000
2026-02-06,RTH,Buy,600,1,1,08:22:02.499000,1.0,1.264633617574794,54.632639166666664,6919.0,7006.5,0,94.63263916666666,True,6922.25,500-1000
2026-02-06,RTH,Buy,500,1,1,08:35:00.392000,1.0,1.2536580078760071,54.41655777777778,6919.75,7006.5,0,94.41655777777778,True,6922.25,<500
2026-02-06,RTH,Buy,450,0,1,09:05:00.009000,1.0,1.2426847771114804,53.91666416666667,6920.5,7006.5,0,93.91666416666666,False,6937.5,<500
2026-02-09,AH,Buy,466,0,1,13:11:42.257000,0.0,0.3865702627246045,,6984.5,7011.5,0,40.80492861111111,False,7000.5,<500
2026-02-09,AH,Buy,315,0,1,13:11:08.155000,0.0,0.3793843951324266,,6985.0,7011.5,0,40.81440138888889,False,7000.5,<500
2026-02-10,RTH,Buy,293,0,1,10:55:30.173000,0.0,0.5954088952654232,,6970.0,7011.5,0,19.074951944444447,False,7006.5,<500
2026-02-10,RTH,Buy,292,0,1,10:55:30.173000,0.0,0.5954088952654232,,6970.0,7011.5,0,19.074951944444447,False,7006.5,<500
2026-02-11,PM,Buy,500,1,1,05:19:35.482000,0.0,0.5413156479655852,,6973.75,7011.5,0,0.6734772222222223,False,7006.25,<500
2026-02-11,RTH,Buy,400,0,1,07:53:02.763000,0.0,0.49942512216154067,,6958.0,6992.75,0,22.115899166666665,False,7011.5,<500
2026-02-12,FirstHour,Buy,580,1,1,07:07:51.155000,0.0,0.09685403737848405,,6969.25,6976.0,0,0.0,False,6992.75,500-1000
2026-02-12,RTH,Sell,500,1,1,07:55:35.149000,1.0,1.7815283638068447,0.07356972222222222,6932.25,6808.75,0,22.07356972222222,True,6924.25,<500
2026-02-12,RTH,Buy,329,0,1,07:58:49.398000,0.0,0.7037424663466744,,6927.25,6976.0,0,0.0,False,6992.75,<500
2026-02-12,RTH,Sell,288,0,1,07:59:25.179000,1.0,1.6787003610108302,0.009672499999999999,6925.0,6808.75,0,22.0096725,True,6924.25,<500
2026-02-12,RTH,Buy,451,0,1,08:12:25.936000,0.0,0.3622532149972831,,6901.25,6926.25,0,0.0,False,6992.75,<500
2026-02-12,RTH,Buy,306,0,1,08:32:58.087000,0.0,0.5918233969936824,,6885.5,6926.25,0,0.0,False,6992.75,<500
2026-02-12,RTH,Sell,431,0,1,08:28:01.557000,1.0,1.093114468332365,13.532900833333333,6884.0,6808.75,0,21.532900833333333,False,6873.0,<500
2026-02-13,AH,Buy,398,0,1,00:14:10.343000,1.0,0.8148202280035077,8.763793611111112,6842.0,6897.75,0,8.763793611111112,False,6868.75,<500
2026-02-13,FirstHour,Buy,583,1,1,06:48:02.914000,0.0,0.5502915451895044,,6860.0,6897.75,0,2.1991905555555555,True,6865.0,500-1000
2026-02-13,PM,Sell,988,1,2,01:55:23.196000,1.0,0.8033888401986562,101.07689,6846.0,6791.0,0,101.07689,False,6824.25,500-1000
2026-02-16,AH,Sell,300,0,1,00:49:04.403000,1.0,1.2756678175540614,20.182110277777777,6878.75,6791.0,1,30.182110277777777,False,6850.5,<500
2026-02-17,AH,Buy,485,0,1,00:53:22.423000,1.0,1.478661884195886,10.110438055555555,6830.5,6931.5,0,81.11043805555555,False,6848.0,<500
2026-02-17,FirstHour,Buy,300,0,1,07:16:01.925000,1.0,1.8589272593681114,0.7327986111111111,6805.0,6931.5,0,74.73279861111111,False,6862.0,<500
2026-02-17,RTH,Buy,398,0,1,08:31:28.005000,1.0,1.2747927092084597,15.475554166666667,6844.25,6931.5,0,73.47555416666667,False,6866.75,<500
2026-02-18,AH,Sell,360,0,1,00:03:56.393000,0.0,0.49771125481363077,,6881.5,6847.25,0,53.93433527777778,False,6848.75,<500
2026-02-19,FirstHour,Buy,1200,2,2,06:53:54.104000,0.0,0.6753812636165577,,6885.0,6931.5,0,27.101637777777775,False,6912.5,1000-2000
2026-02-19,PM,Buy,2328,2,5,04:25:27.360000,0.0,0.7192676547515258,,6882.0,6931.5,0,29.575733333333332,False,6912.5,>2000
2026-02-19,RTH,Sell,299,0,1,07:59:12.297000,1.0,0.7697055513197546,96.01325083333333,6885.75,6832.75,0,96.01325083333333,False,6857.0,<500
2026-02-19,RTH,Buy,388,0,1,08:30:48.806000,1.0,0.7851690294438387,25.48644277777778,6877.5,6931.5,0,25.48644277777778,False,6912.5,<500
2026-02-23,FirstHour,Buy,1001,1,1,06:30:07.944000,1.0,1.0380497685185186,53.497793333333334,6912.0,6983.75,0,54.497793333333334,False,6930.25,1000-2000
2026-02-23,PM,Buy,1650,1,3,06:14:30.651000,1.0,1.1404779145546706,52.758152499999994,6905.0,6983.75,0,54.758152499999994,False,6930.25,1000-2000
2026-02-23,RTH,Sell,450,0,1,08:06:14.839000,0.0,0.15353121801432956,,6839.0,6828.5,0,21.895878055555553,True,6832.75,<500
2026-02-24,FirstHour,Buy,2600,3,5,07:06:22.201000,1.0,1.7297887836853605,10.893833055555556,6865.0,6983.75,0,29.893833055555554,False,6895.0,>2000
2026-02-24,RTH,Buy,500,1,1,09:10:00.010000,1.0,1.213768115942029,22.833330555555555,6900.0,6983.75,0,27.833330555555555,True,6907.5,<500
2026-02-26,RTH,Buy,400,0,1,07:45:01.685000,0.0,0.5689230323235251,,6899.0,6938.25,0,0.0,False,6970.75,<500
2026-02-27,PM,Buy,364,0,1,05:32:20.819000,1.0,0.7985123605338,77.4608836111111,6856.5,6911.25,0,77.4608836111111,False,6915.5,<500
2026-03-02,AH,Sell,500,1,1,21:17:04.890000,1.0,1.743930973968997,2.7153083333333337,6838.0,6718.75,0,9.715308333333333,True,6828.75,<500
2026-03-02,AH,Sell,497,0,1,21:41:46.351000,1.0,1.6756301906120807,2.3037913888888886,6833.25,6718.75,0,9.303791388888888,True,6828.75,<500
2026-03-02,AH,Sell,300,0,1,21:56:08.802000,1.0,1.6252425052161499,2.0642216666666666,6829.75,6718.75,0,9.064221666666667,True,6828.75,<500
2026-03-02,AH,Buy,700,1,1,22:01:40.801000,1.0,0.961960497439649,33.97199972222222,6835.0,6900.75,0,41.97199972222222,False,6911.25,500-1000
2026-03-02,FirstHour,Buy,2278,3,3,06:31:12.161000,1.0,1.3231197771587744,0.47995527777777774,6821.0,6911.25,0,4.479955277777778,False,6858.0,>2000
2026-03-02,PM,Buy,6059,6,13,05:19:36.743000,1.0,1.3305476138113042,1.6731269444444443,6820.5,6911.25,0,5.673126944444445,False,6853.0,>2000
2026-03-03,RTH,Sell,755,1,1,09:45:31.983000,1.0,1.326035850719953,67.24111583333332,6806.0,6715.75,0,68.24111583333332,False,6718.75,500-1000
2026-03-03,RTH,Sell,810,1,1,10:25:33.331000,1.0,1.5718891982998682,66.57407472222222,6823.0,6715.75,0,67.57407472222222,False,6718.75,500-1000
2026-03-03,RTH,Sell,537,1,1,10:25:20.407000,1.0,1.5718891982998682,66.57766472222222,6823.0,6715.75,0,67.57766472222222,False,6718.75,500-1000
2026-03-03,RTH,Buy,290,0,1,12:05:26.707000,1.0,0.9952069079067726,18.909248055555558,6832.75,6900.75,0,27.909248055555558,False,6849.75,<500
2026-03-04,AH,Buy,481,0,1,23:15:09.541000,0.0,0.4736573635502441,,6861.5,6894.0,0,1.747349722222222,False,6900.75,<500
2026-03-05,RTH,Sell,314,0,1,12:18:21.736000,1.0,3.336147098763167,16.693962222222222,6811.75,6584.5,0,77.69396222222223,False,6777.0,<500
2026-03-06,AH,Sell,488,0,1,13:06:50.594000,1.0,2.234595397178916,48.88594611111111,6735.0,6584.5,0,52.88594611111111,False,6715.75,<500
2026-03-06,AH,Sell,470,0,1,13:08:27.135000,1.0,2.234595397178916,48.85912916666666,6735.0,6584.5,0,52.85912916666666,False,6715.75,<500
2026-03-06,AH,Sell,405,0,1,13:19:40.659000,1.0,2.2636188214338726,48.672039166666664,6737.0,6584.5,0,52.672039166666664,False,6715.75,<500
2026-03-06,RTH,Buy,400,0,1,07:56:11.841000,1.0,1.2261781651647214,87.0633775,6769.0,6852.0,0,97.0633775,False,6854.0,<500
2026-03-06,RTH,Buy,500,1,1,08:03:11.214000,1.0,1.136531365313653,87.94688500000001,6775.0,6852.0,0,96.94688500000001,False,6854.0,<500
2026-03-06,RTH,Buy,800,1,1,08:16:17.980000,1.0,1.2411347517730498,86.7283388888889,6768.0,6852.0,0,96.7283388888889,False,6854.0,500-1000
2026-03-08,AH,Sell,599,1,1,15:00:37.073000,1.0,1.2818590704647677,0.0,6670.0,6584.5,0,3.989701944444444,False,6617.75,500-1000
2026-03-09,RTH,Sell,506,1,1,08:22:18.563000,0.0,0.5848606765012666,,6711.0,6671.75,0,76.62817694444443,False,6608.25,500-1000
2026-03-09,RTH,Buy,308,0,1,08:53:58.452000,1.0,2.0402084884586746,3.1004300000000002,6715.0,6852.0,0,25.10043,True,6717.25,<500
2026-03-09,RTH,Buy,456,0,1,08:53:54.810000,1.0,2.0554066130473636,3.1014416666666667,6714.0,6852.0,0,25.101441666666666,True,6717.25,<500
2026-03-09,RTH,Sell,623,1,1,12:20:34.179000,1.0,1.3273681875323522,54.6571725,6761.5,6671.75,0,72.6571725,False,6633.75,500-1000
2026-03-09,RTH,Buy,355,0,1,12:59:22.823000,1.0,0.772115596735054,21.010326944444444,6799.5,6852.0,0,21.010326944444444,False,6818.5,<500
2026-03-10,AH,Buy,349,0,1,23:43:03.274000,0.0,0.16159835463493463,,6807.0,6818.0,0,7.282423888888888,False,6822.5,<500
2026-03-10,FirstHour,Buy,300,0,1,07:05:37.870000,1.0,1.0135259646924408,0.9061472222222222,6783.25,6852.0,0,2.906147222222222,False,6833.5,<500
2026-03-10,RTH,Sell,300,0,1,07:37:04.545000,1.0,2.7200646061228984,24.382070833333334,6810.5,6625.25,0,77.38207083333334,False,6764.5,<500
2026-03-10,RTH,Buy,389,0,1,12:30:23.275000,0.0,0.48234471077727453,,6789.75,6822.5,0,7.493534722222222,False,6852.0,<500
2026-03-11,AH,Buy,295,0,1,15:30:51.151000,0.0,0.32604668395702113,,6747.5,6769.5,0,0.0,False,6818.0,<500
2026-03-11,FirstHour,Sell,285,0,1,06:30:53.009000,1.0,2.6593592525839553,8.48527527777778,6796.75,6616.0,0,104.48527527777777,False,6764.0,<500
2026-03-12,RTH,Buy,900,1,1,08:14:23.345000,1.0,1.4314546269995514,95.76018194444445,6689.0,6784.75,0,99.76018194444445,False,6760.75,500-1000
2026-03-12,RTH,Buy,1000,1,1,08:42:46.761000,1.0,1.0537682454572534,95.28701083333334,6714.0,6784.75,0,99.28701083333334,False,6760.75,500-1000
2026-03-12,RTH,Buy,500,1,1,09:27:26.400000,1.0,1.1592366184583272,94.54266666666666,6707.0,6784.75,0,98.54266666666666,False,6760.75,<500
2026-03-12,RTH,Sell,477,0,1,09:27:09.474000,1.0,1.338403608843157,14.547368333333333,6705.75,6616.0,0,77.54736833333334,False,6684.5,<500
2026-03-12,RTH,Buy,875,1,1,09:55:05.833000,1.0,1.2045047732696899,94.08171305555555,6704.0,6784.75,0,98.08171305555555,False,6760.75,500-1000
2026-03-12,RTH,Buy,875,1,1,10:04:07.024000,1.0,1.0989420354641632,93.93138222222223,6711.0,6784.75,0,97.93138222222223,False,6760.75,500-1000
2026-03-12,RTH,Buy,1000,1,1,10:06:56.074000,1.0,0.9935992855016373,93.88442388888889,6718.0,6784.75,0,97.88442388888889,False,6760.75,500-1000
2026-03-12,RTH,Buy,1200,1,1,10:06:56.074000,1.0,0.9935992855016373,93.88442388888889,6718.0,6784.75,0,97.88442388888889,False,6760.75,1000-2000
2026-03-12,RTH,Buy,900,1,1,10:22:43.209000,1.0,1.1592366184583272,93.62133083333335,6707.0,6784.75,0,97.62133083333335,False,6760.75,500-1000
2026-03-17,PM,Buy,400,0,1,04:25:43.811000,1.0,0.933195082210043,1.5711636111111111,6751.0,6814.0,0,18.57116361111111,True,6752.25,<500
2026-03-18,RTH,Sell,439,0,1,09:33:52.917000,1.0,3.071837159200654,2.4353008333333337,6730.5,6523.75,0,50.435300833333336,False,6719.0,<500
2026-03-18,RTH,Sell,500,1,1,11:46:32.774000,1.0,2.761216276643315,1.2242294444444444,6709.0,6523.75,0,48.22422944444444,False,6695.0,<500
2026-03-18,RTH,Buy,499,0,1,11:47:23.144000,0.0,0.3948740873193265,,6711.0,6737.5,0,0.0,False,6811.75,<500
2026-03-18,RTH,Buy,500,1,1,11:51:53.975000,0.0,0.47347425716735636,,6705.75,6737.5,0,0.0,False,6811.75,<500
2026-03-18,RTH,Sell,500,1,1,11:50:50.355000,1.0,2.699578656922331,13.152679166666665,6704.75,6523.75,0,48.152679166666665,True,6695.0,<500
2026-03-18,RTH,Sell,482,0,1,11:54:08.326000,1.0,2.6124276917335325,13.097687222222222,6698.75,6523.75,0,48.09768722222222,True,6695.0,<500
2026-03-18,RTH,Buy,500,1,1,11:56:13.116000,0.0,0.5334427574887156,,6701.75,6737.5,0,0.0,False,6811.75,<500
2026-03-19,RTH,Sell,286,0,1,09:53:39.483000,1.0,2.1875235724522892,25.105699166666668,6628.5,6483.5,0,86.10569916666667,False,6611.75,<500
2026-03-20,FirstHour,Sell,500,1,1,06:58:13.221000,1.0,1.9323123463792775,4.029660833333334,6611.25,6483.5,0,65.02966083333334,True,6605.5,<500
2026-03-20,PM,Buy,2463,3,5,05:09:25.952000,1.0,1.6112031320584248,70.84279111111111,6641.0,6748.0,0,70.84279111111111,False,6685.5,>2000
2026-03-20,RTH,Buy,306,0,1,12:46:55.589000,1.0,3.164653722672374,0.21789194444444443,6541.0,6748.0,0,63.21789194444444,False,6675.25,<500
2026-03-23,AH,Sell,514,1,1,00:28:09.262000,0.0,0.10015408320493066,,6490.0,6483.5,0,0.0,True,6483.5,500-1000
2026-03-23,PM,Sell,957,0,3,04:17:48.133000,1.0,3.112434847356664,0.0,6715.0,6506.0,0,0.0,False,6483.5,500-1000
2026-03-23,RTH,Sell,598,1,1,08:52:12.285000,1.0,2.088341346153846,8.129920833333333,6656.0,6517.0,0,76.12992083333334,False,6483.5,500-1000
2026-03-23,RTH,Sell,1000,1,1,08:55:25.426000,1.0,1.926260346124906,9.076270555555556,6645.0,6517.0,0,76.07627055555557,False,6483.5,500-1000
2026-03-23,RTH,Sell,800,1,1,09:25:34.711000,1.0,1.645034711741624,20.57369138888889,6626.0,6517.0,0,75.57369138888889,False,6483.5,500-1000
2026-03-23,RTH,Sell,1200,1,1,09:29:32.392000,1.0,1.555891238670695,71.50766888888889,6620.0,6517.0,0,75.50766888888889,False,6483.5,1000-2000
2026-03-23,RTH,Sell,1000,1,1,09:29:32.392000,1.0,1.555891238670695,71.50766888888889,6620.0,6517.0,0,75.50766888888889,False,6483.5,500-1000
2026-03-23,RTH,Sell,400,0,1,09:29:14.156000,1.0,1.6153381642512077,20.512734444444444,6624.0,6517.0,0,75.51273444444443,False,6483.5,<500
2026-03-23,RTH,Buy,450,0,1,09:23:02.282000,0.0,0.7422198779293195,,6635.5,6684.75,0,44.616032777777775,False,6748.0,<500
2026-03-23,RTH,Buy,297,0,1,09:47:15.084000,0.0,0.7042783971075625,,6638.0,6684.75,0,44.21247666666667,False,6748.0,<500
2026-03-23,RTH,Sell,300,0,1,09:57:43.849000,1.0,1.7043740573152337,20.03781972222222,6630.0,6517.0,0,75.03781972222222,False,6483.5,<500
2026-03-23,RTH,Sell,1000,1,1,10:43:11.505000,1.0,1.941017153174842,7.2801374999999995,6646.0,6517.0,0,74.2801375,False,6483.5,500-1000
2026-03-23,RTH,Buy,294,0,1,11:35:00.171000,0.0,0.2662366881655917,,6667.0,6684.75,0,42.41661916666666,False,6748.0,<500
2026-03-23,RTH,Buy,341,0,1,11:42:04.897000,0.0,0.3076115091720749,,6664.25,6684.75,0,42.29863972222222,False,6748.0,<500
