date,period,mw_side,trade_side,net_vol,big_count,total_count,time,is_dp,side,hourly_close,daily_close,hit,max_win_pct,days_to_hit,es_start,es_target,late_hit,days_to_late,days_to_max_40d,mue_pre_hit,mue_pre_late,vol_bucket
2026-04-09,RTH,Sell,Buy,650000,0,1,08:25:59.276000,0,Buy,347.9585876464844,347.9585876464844,1.0,0.19809138719386687,4.0,341.61,358.69050000000004,0,,7,-0.004976424395921193,,500k-1M
2026-04-14,AH,Sell,Buy,1905368,1,1,13:25:21.694000,1,Buy,376.6700134277344,376.6700134277344,1.0,0.1237781405252523,1.0,364.2,382.41,0,,3,-0.004667764964305296,,>1M
2026-04-15,AH,Buy,Buy,523557,0,1,13:08:53.283000,1,Sell,385.739990234375,385.739990234375,1.0,0.06010943691498435,6.0,391.95,372.35249999999996,0,,6,-0.04421482020486513,,500k-1M
2026-04-15,AH,Buy,Buy,540331,0,1,13:08:59.931000,1,Sell,385.739990234375,385.739990234375,1.0,0.06010943691498435,6.0,391.95,372.35249999999996,0,,6,-0.04421482020486513,,500k-1M
2026-04-17,FirstHour,Sell,Sell,750000,0,1,07:04:09.727000,0,Sell,408.1300048828125,408.1300048828125,1.0,0.06385925441865244,5.0,393.52,373.84399999999994,0,,5,-0.04004878730254344,,500k-1M
2026-04-17,RTH,Sell,Sell,700000,0,1,09:29:20.591000,0,Sell,401.5400085449219,401.5400085449219,1.0,0.09317126279743042,3.0,406.24,385.928,0,,5,-0.004258569369592152,,500k-1M
2026-04-21,RTH,Sell,Sell,550000,0,1,10:00:27.099000,0,Sell,389.05499267578125,389.05499267578125,0.0,0.04978176842020202,,387.69,368.3055,0,,3,,,500k-1M
2026-04-22,RTH,Buy,Buy,500000,0,1,08:33:32.827000,0,Sell,389.8999938964844,389.8999938964844,1.0,0.05681267294492322,2.0,390.58,371.051,0,,2,-0.0024834548439980693,,100k-500k
2026-04-23,AH,Buy,Buy,850000,0,1,13:02:53.352000,1,Buy,373.67999267578125,373.67999267578125,0.0,0.02418925871140151,,373.72,392.40600000000006,0,,1,,,500k-1M
2026-04-24,RTH,Buy,Buy,540000,0,1,10:29:23.524000,0,Buy,375.18890380859375,375.18890380859375,0.0,0.003959070912423548,,376.35,395.1675,0,,1,,,500k-1M
2026-04-24,RTH,Sell,Sell,1330000,1,1,10:40:33.917000,0,Sell,375.18890380859375,375.18890380859375,0.0,-0.0005608212169756898,,374.44,355.71799999999996,0,,1,,,>1M
2026-04-24,RTH,Sell,Sell,1330000,1,1,10:40:33.917000,0,Sell,375.18890380859375,375.18890380859375,0.0,-0.0005875434566791341,,374.43,355.7085,0,,1,,,>1M
